program,year,period,geo_level,state,state_ansi,commodity,data_item,domain,domain_category,num_inspections
WPS,2017,YEAR,STATE,GEORGIA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,HAWAII,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,IDAHO,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,ILLINOIS,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,INDIANA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,IOWA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,KANSAS,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,KENTUCKY,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,LOUISIANA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,MAINE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,NORTHERN MARIANA ISLANDS,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,MARYLAND,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,MASSACHUSETTS ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,MICHIGAN,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,MINNESOTA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,MISSISSIPPI,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,MISSOURI,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,MONTANA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,NEBRASKA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,NEVADA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,NEW HAMPSHIRE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,NEW JERSEY,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,NEW MEXICO,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,NEW YORK,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,NORTH CAROLINA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,NORTH DAKOTA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,OHIO,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,OKLAHOMA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,OREGON ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,PENNSYLVANIA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,RHODE ISLAND,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,SOUTH CAROLINA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,SOUTH DAKOTA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,TENNESSEE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,TEXAS,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,UTAH,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,VERMONT,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,VIRGINIA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,WASHINGTON,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,WEST VIRGINIA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,WISCONSIN,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,NOT A CURRENT GRANTEE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,AK-CHIN INDIAN COMMUNITY,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,4.0
WPS,2017,YEAR,STATE,CHEYENNE RIVER SIOUX TRIBE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,1.0
WPS,2017,YEAR,STATE,COCOPAH INDIAN TRIBE ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,23.0
WPS,2017,YEAR,STATE,COEUR D'ALENE TRIBE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,2.0
WPS,2017,YEAR,STATE,COLORADO RIVER INDIAN COMMUNITY,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,7.0
WPS,2017,YEAR,STATE,CONFEDERATED SALISH AND KOOTENAI TRIBES ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,8.0
WPS,2017,YEAR,STATE,SHOSHONE PAIUTE OF THE DUCK VALLEY,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,0.0
WPS,2017,YEAR,STATE,FORT PECK ASSINIBOINE AND SIOUX TRIBE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,GILA RIVER INDIAN COMMUNITY ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,12.0
WPS,2017,YEAR,STATE,NAVAJO NATION ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,4.0
WPS,2017,YEAR,STATE,OGLALA LAKOTA NATION,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,1.0
WPS,2017,YEAR,STATE,QUECHAN TRIBE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2017,YEAR,STATE,SALT RIVER PIMA MARICOPA INDIAN COMMUNITY ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,3.0
WPS,2017,YEAR,STATE,STANDING ROCK SIOUX TRIBE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,23.0
WPS,2017,YEAR,STATE,THREE AFFILIATED TRIBES  ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,12.0
WPS,2017,YEAR,STATE,WHITE EARTH NATION,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,0.0
WPS,2017,YEAR,STATE,YAKAMA NATION,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,8.0
WPS,2017,YEAR,STATE,INTER TRIBAL COUNCIL OF ARIZONA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,ALABAMA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,204.0
WPS,2018,YEAR,STATE,ALASKA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,4.0
WPS,2018,YEAR,STATE,ARIZONA ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,140.0
WPS,2018,YEAR,STATE,ARKANSAS,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,59.0
WPS,2018,YEAR,STATE,CALIFORNIA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,34.0
WPS,2018,YEAR,STATE,COLORADO,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,533.0
WPS,2018,YEAR,STATE,CONNECTICUT,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,0.0
WPS,2018,YEAR,STATE,DELAWARE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,10.0
WPS,2018,YEAR,STATE,DISTRICT OF COLUMBIA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,0.0
WPS,2018,YEAR,STATE,FLORIDA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,675.0
WPS,2018,YEAR,STATE,GEORGIA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,37.0
WPS,2018,YEAR,STATE,HAWAII,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,23.0
WPS,2018,YEAR,STATE,IDAHO,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,62.0
WPS,2018,YEAR,STATE,ILLINOIS,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,27.0
WPS,2018,YEAR,STATE,INDIANA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,6.0
WPS,2018,YEAR,STATE,IOWA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,3.0
WPS,2018,YEAR,STATE,KANSAS,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,0.0
WPS,2018,YEAR,STATE,KENTUCKY,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,32.0
WPS,2018,YEAR,STATE,LOUISIANA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,38.0
WPS,2018,YEAR,STATE,MAINE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,38.0
WPS,2018,YEAR,STATE,NORTHERN MARIANA ISLANDS,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,21.0
WPS,2018,YEAR,STATE,MARYLAND,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,41.0
WPS,2018,YEAR,STATE,MASSACHUSETTS ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,0.0
WPS,2018,YEAR,STATE,MICHIGAN,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,60.0
WPS,2018,YEAR,STATE,MINNESOTA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,24.0
WPS,2018,YEAR,STATE,MISSISSIPPI,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,0.0
WPS,2018,YEAR,STATE,MISSOURI,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,22.0
WPS,2018,YEAR,STATE,MONTANA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,10.0
WPS,2018,YEAR,STATE,NEBRASKA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,5.0
WPS,2018,YEAR,STATE,NEVADA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,12.0
WPS,2018,YEAR,STATE,NEW HAMPSHIRE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,40.0
WPS,2018,YEAR,STATE,NEW JERSEY,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,66.0
WPS,2018,YEAR,STATE,NEW MEXICO,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,23.0
WPS,2018,YEAR,STATE,NEW YORK,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,20.0
WPS,2018,YEAR,STATE,NORTH CAROLINA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,369.0
WPS,2018,YEAR,STATE,NORTH DAKOTA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,14.0
WPS,2018,YEAR,STATE,OHIO,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,21.0
WPS,2018,YEAR,STATE,OKLAHOMA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,16.0
WPS,2018,YEAR,STATE,OREGON ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,41.0
WPS,2018,YEAR,STATE,PENNSYLVANIA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,62.0
WPS,2018,YEAR,STATE,RHODE ISLAND,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,3.0
WPS,2018,YEAR,STATE,SOUTH CAROLINA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,70.0
WPS,2018,YEAR,STATE,SOUTH DAKOTA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,487.0
WPS,2018,YEAR,STATE,TENNESSEE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,39.0
WPS,2018,YEAR,STATE,TEXAS,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,78.0
WPS,2018,YEAR,STATE,UTAH,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,24.0
WPS,2018,YEAR,STATE,VERMONT,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,12.0
WPS,2018,YEAR,STATE,VIRGINIA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,39.0
WPS,2018,YEAR,STATE,WASHINGTON,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,34.0
WPS,2018,YEAR,STATE,WEST VIRGINIA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,12.0
WPS,2018,YEAR,STATE,WISCONSIN,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,41.0
WPS,2018,YEAR,STATE,NOT A CURRENT GRANTEE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,0.0
WPS,2018,YEAR,STATE,AK-CHIN INDIAN COMMUNITY,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,CHEYENNE RIVER SIOUX TRIBE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,COCOPAH INDIAN TRIBE ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,COEUR D'ALENE TRIBE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,COLORADO RIVER INDIAN COMMUNITY,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,CONFEDERATED SALISH AND KOOTENAI TRIBES ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,SHOSHONE PAIUTE OF THE DUCK VALLEY,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,FORT PECK ASSINIBOINE AND SIOUX TRIBE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,GILA RIVER INDIAN COMMUNITY ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,NAVAJO NATION ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,OGLALA LAKOTA NATION,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,QUECHAN TRIBE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,SALT RIVER PIMA MARICOPA INDIAN COMMUNITY ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,STANDING ROCK SIOUX TRIBE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,THREE AFFILIATED TRIBES  ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,WHITE EARTH NATION,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,YAKAMA NATION,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,INTER TRIBAL COUNCIL OF ARIZONA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,ALABAMA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,ALASKA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,ARIZONA ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,ARKANSAS,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,CALIFORNIA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,COLORADO,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,CONNECTICUT,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,DELAWARE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,DISTRICT OF COLUMBIA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,FLORIDA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,GEORGIA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,HAWAII,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,IDAHO,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,ILLINOIS,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,INDIANA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,IOWA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,KANSAS,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,KENTUCKY,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,LOUISIANA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,MAINE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,NORTHERN MARIANA ISLANDS,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,MARYLAND,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,MASSACHUSETTS ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,MICHIGAN,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,MINNESOTA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,MISSISSIPPI,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,MISSOURI,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,MONTANA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,NEBRASKA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,NEVADA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,NEW HAMPSHIRE,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,NEW JERSEY,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,NEW MEXICO,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,NEW YORK,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,NORTH CAROLINA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,NORTH DAKOTA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,OHIO,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,OKLAHOMA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,OREGON ,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,PENNSYLVANIA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,RHODE ISLAND,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
WPS,2018,YEAR,STATE,SOUTH CAROLINA,,INSPECTION TOTALS,STATE INSPECTIONS - TOTAL COUNT,TOTAL,NOT SPECIFIED,
